mergeid,time,co002e,co003e,country,educ_year,ep005_,ep106_1,gender,hhsize,int_year,partnerinhh,yrbirth
ES-516676-01,2011,,,Spain,,Retired,,Male,3,2011.0,Yes,1946.0
ES-516676-01,2013,550.0,70.0,Spain,,Retired,,Male,3,2013,Yes,1946.0
ES-516676-01,2015,,,Spain,,Permanently sick or disabled,,Male,2,2015,Yes,1946.0
ES-516676-01,2017,,,Spain,,Retired,,Male,2,2017,Yes,1946.0
ES-518682-01,2004,150.0,100.0,Spain,6.0,Employed or self-employed (including working for family business),65.0,Male,3,2004,Yes,1952
ES-519056-01,2004,1000.0,0.0,Spain,13.5,Employed or self-employed (including working for family business),65.0,Female,5,2004,Yes,1956
ES-519056-01,2011,1000.0,250.0,Spain,,Employed or self-employed (including working for family business),,Female,5,2011.0,Yes,1956.0
ES-519056-01,2013,,,Spain,,Employed or self-employed (including working for family business),,Female,5,2013,Yes,1956.0
ES-519056-01,2015,800.0,200.0,Spain,,Unemployed,,Female,3,2015,Yes,1956.0
ES-519056-01,2017,900.0,200.0,Spain,,Homemaker,,Female,3,2017,Yes,1956.0
ES-521374-01,2004,90000.0,20.0,Spain,6.0,Employed or self-employed (including working for family business),65.0,Male,3,2004,Yes,1940
ES-521374-01,2011,600.0,0.0,Spain,,Retired,,Male,3,2011.0,Yes,1940.0
ES-521374-01,2013,400.0,0.0,Spain,,Retired,,Male,3,2013,Yes,1940.0
ES-521374-01,2015,350.0,0.0,Spain,,Retired,,Male,2,2015,Yes,1940.0
ES-521374-01,2017,500.0,0.0,Spain,,Retired,,Male,2,2017,Yes,1940.0
ES-521636-01,2004,200.0,0.0,Spain,6.0,Employed or self-employed (including working for family business),65.0,Male,1,2004,No,1954
ES-521636-01,2006,150.0,0.0,Spain,,Employed or self-employed (including working for family business),,Male,1,2007.0,No,1954.0
ES-521636-01,2011,200.0,100.0,Spain,,Employed or self-employed (including working for family business),,Male,1,2011.0,No,1954.0
ES-521636-01,2013,400.0,0.0,Spain,,Employed or self-employed (including working for family business),,Male,1,2013,No,1954.0
ES-521636-01,2015,400.0,100.0,Spain,,Employed or self-employed (including working for family business),,Male,1,2015,No,1954.0
ES-533388-01,2004,600.0,100.0,Spain,10.0,Employed or self-employed (including working for family business),65.0,Male,3,2004,Yes,1950
ES-533388-01,2006,600.0,100.0,Spain,,Employed or self-employed (including working for family business),,Male,3,2007.0,Yes,1950.0
ES-533388-01,2011,800.0,150.0,Spain,,Employed or self-employed (including working for family business),,Male,3,2011.0,Yes,1950.0
ES-533388-01,2013,,0.0,Spain,,Employed or self-employed (including working for family business),,Male,3,2013,Yes,1950.0
ES-533388-01,2015,700.0,,Spain,,Permanently sick or disabled,,Male,3,2015,Yes,1950.0
ES-533388-01,2017,400.0,200.0,Spain,,Retired,,Male,3,2017,Yes,1950.0
ES-533770-01,2004,500.0,100.0,Spain,6.0,Employed or self-employed (including working for family business),65.0,Male,3,2004,Yes,1953
ES-533770-01,2006,300.0,0.0,Spain,,Employed or self-employed (including working for family business),,Male,1,2007.0,No,1953.0
ES-533770-01,2011,800.0,0.0,Spain,,Employed or self-employed (including working for family business),,Male,1,2011.0,No,1953.0
ES-533770-01,2015,500.0,0.0,Spain,,Retired,,Male,1,2015,No,1953.0
ES-533770-01,2017,450.0,0.0,Spain,,Retired,,Male,1,2017,No,1953.0
ES-534961-01,2004,400.0,0.0,Spain,6.0,Employed or self-employed (including working for family business),65.0,Male,3,2004,Yes,1950
ES-534961-01,2006,400.0,0.0,Spain,,Employed or self-employed (including working for family business),,Male,3,2006.0,Yes,1950.0
ES-534961-01,2011,400.0,0.0,Spain,,Employed or self-employed (including working for family business),,Male,3,2011.0,Yes,1950.0
ES-534961-01,2017,900.0,0.0,Spain,,Retired,,Male,3,2017,Yes,1950.0
ES-575448-01,2004,400.0,0.0,Spain,14.0,Employed or self-employed (including working for family business),65.0,Male,1,2004,No,1942
ES-589039-01,2004,600.0,0.0,Spain,6.0,Employed or self-employed (including working for family business),65.0,Male,6,2004,Yes,1953
ES-589039-01,2006,1000.0,0.0,Spain,,Employed or self-employed (including working for family business),,Male,6,2006.0,Yes,1953.0
ES-589039-01,2011,500.0,40.0,Spain,,Employed or self-employed (including working for family business),,Male,4,2011.0,Yes,1953.0
ES-589039-01,2013,,,Spain,,Unemployed,,Male,3,2013,Yes,1953.0
ES-589039-01,2015,,,Spain,,Employed or self-employed (including working for family business),,Male,3,2015,Yes,1953.0
ES-589039-01,2017,,,Spain,,Employed or self-employed (including working for family business),,Male,2,2017,Yes,1953.0
ES-608131-01,2004,700.0,0.0,Spain,6.0,Employed or self-employed (including working for family business),65.0,Female,3,2004,Yes,1944
ES-608131-01,2011,350.0,0.0,Spain,,Retired,,Female,3,2011.0,Yes,1944.0
ES-608131-01,2015,450.0,0.0,Spain,,Retired,,Female,3,2015,Yes,1944.0
ES-614944-01,2004,360.0,70.0,Spain,6.0,Employed or self-employed (including working for family business),65.0,Male,3,2004,Yes,1953
ES-614944-01,2006,600.0,60.0,Spain,,Employed or self-employed (including working for family business),,Male,3,2006.0,Yes,1953.0
ES-614944-01,2011,300.0,100.0,Spain,,Employed or self-employed (including working for family business),,Male,3,2011.0,Yes,1953.0
ES-614944-01,2013,400.0,0.0,Spain,,Unemployed,,Male,3,2013,Yes,1953.0
ES-614944-01,2015,300.0,0.0,Spain,,Unemployed,,Male,3,2015,Yes,1953.0
ES-614944-01,2017,500.0,0.0,Spain,,Unemployed,,Male,3,2017,Yes,1953.0
ES-618532-01,2004,750.0,300.0,Spain,12.0,Employed or self-employed (including working for family business),65.0,Male,2,2004,Yes,1954
ES-618532-01,2015,300.0,0.0,Spain,,Retired,,Male,1,2015,No,1954.0
ES-641503-01,2004,1200.0,300.0,Spain,17.0,Employed or self-employed (including working for family business),65.0,Male,4,2004,Yes,1950
ES-641503-01,2006,600.0,180.0,Spain,,Employed or self-employed (including working for family business),,Male,4,2007.0,Yes,1950.0
ES-641503-01,2011,400.0,250.0,Spain,,Employed or self-employed (including working for family business),,Male,3,2011.0,Yes,1950.0
ES-641503-01,2013,300.0,100.0,Spain,,Employed or self-employed (including working for family business),,Male,2,2013,Yes,1950.0
ES-641503-01,2015,400.0,250.0,Spain,,Retired,,Male,2,2015,Yes,1950.0
ES-641503-01,2017,700.0,400.0,Spain,,Retired,,Male,2,2017,Yes,1950.0
ES-650406-01,2004,600.0,100.0,Spain,10.0,Employed or self-employed (including working for family business),65.0,Female,4,2004,Yes,1947
ES-651773-01,2004,400.0,100.0,Spain,10.0,Employed or self-employed (including working for family business),65.0,Male,3,2004,Yes,1953
ES-653291-01,2004,600.0,250.0,Spain,6.0,Employed or self-employed (including working for family business),65.0,Male,5,2004,Yes,1951
ES-653291-01,2006,900.0,60.0,Spain,,Employed or self-employed (including working for family business),,Male,5,2006.0,Yes,1951.0
ES-653291-01,2011,300.0,50.0,Spain,,Employed or self-employed (including working for family business),,Male,4,2011.0,Yes,1951.0
ES-653291-01,2013,400.0,0.0,Spain,,Employed or self-employed (including working for family business),,Male,2,2013,Yes,1951.0
ES-653291-01,2015,,50.0,Spain,,Employed or self-employed (including working for family business),,Male,2,2015,Yes,1951.0
ES-653291-01,2017,300.0,50.0,Spain,,Employed or self-employed (including working for family business),,Male,3,2017,Yes,1951.0
ES-659759-01,2004,600.0,0.0,Spain,16.0,Employed or self-employed (including working for family business),65.0,Female,2,2004,Yes,1947
ES-659759-01,2006,450.0,60.0,Spain,,Homemaker,,Female,2,2007.0,Yes,1947.0
ES-661744-01,2004,700.0,100.0,Spain,13.5,Employed or self-employed (including working for family business),65.0,Female,2,2004,No,1945
ES-661744-01,2006,600.0,0.0,Spain,,Employed or self-employed (including working for family business),,Female,1,2007.0,No,1945.0
ES-661744-01,2013,400.0,100.0,Spain,,Retired,,Female,1,2013,No,1945.0
ES-661744-01,2015,350.0,100.0,Spain,,Retired,,Female,1,2015,No,1945.0
ES-661744-01,2017,400.0,60.0,Spain,,Retired,,Female,1,2017,No,1945.0
ES-663304-01,2004,500.0,100.0,Spain,6.0,Employed or self-employed (including working for family business),65.0,Male,2,2004,Yes,1941
ES-663304-01,2011,,,Spain,,Retired,,Male,2,2011.0,Yes,1941.0
ES-663304-01,2013,400.0,,Spain,,Retired,,Male,2,2013,Yes,1941.0
ES-663304-01,2015,,,Spain,,Retired,,Male,2,2015,Yes,1941.0
ES-663664-01,2004,450.0,100.0,Spain,10.0,Employed or self-employed (including working for family business),60.0,Male,3,2004,Yes,1949
ES-663664-01,2006,,0.0,Spain,,Permanently sick or disabled,,Male,3,2007.0,Yes,1949.0
ES-663664-01,2013,,,Spain,,Retired,,Male,2,2013,Yes,1949.0
ES-663664-01,2015,4090.0,0.0,Spain,,Retired,,Male,2,2015,Yes,1949.0
ES-663664-01,2017,,,Spain,,Permanently sick or disabled,,Male,2,2017,Yes,1949.0
ES-664100-01,2004,500.0,200.0,Spain,10.0,Employed or self-employed (including working for family business),60.0,Female,4,2004,Yes,1952
ES-664100-01,2006,300.0,100.0,Spain,,Employed or self-employed (including working for family business),,Female,2,2007.0,Yes,1952.0
ES-664100-01,2011,300.0,30.0,Spain,,Employed or self-employed (including working for family business),,Female,2,2011.0,Yes,1952.0
ES-664100-01,2013,,,Spain,,Employed or self-employed (including working for family business),,Female,2,2013,Yes,1952.0
ES-664100-01,2015,400.0,0.0,Spain,,Employed or self-employed (including working for family business),,Female,2,2015,Yes,1952.0
ES-664100-01,2017,300.0,20.0,Spain,,Employed or self-employed (including working for family business),,Female,2,2017,Yes,1952.0
ES-664722-01,2004,250.0,100.0,Spain,12.0,Employed or self-employed (including working for family business),65.0,Male,1,2004,No,1946
ES-665449-01,2004,500.0,0.0,Spain,12.0,Employed or self-employed (including working for family business),63.0,Male,3,2004,Yes,1946
ES-665449-01,2006,800.0,0.0,Spain,,Employed or self-employed (including working for family business),,Male,3,2007.0,Yes,1946.0
ES-665449-01,2013,300.0,10.0,Spain,,Retired,,Male,2,2013,Yes,1946.0
ES-665449-01,2015,,,Spain,,Retired,,Male,2,2015,Yes,1946.0
ES-673947-01,2004,300.0,0.0,Spain,6.0,Employed or self-employed (including working for family business),65.0,Male,4,2004,Yes,1953
ES-673947-01,2011,,,Spain,,Employed or self-employed (including working for family business),,Male,3,2011.0,Yes,1953.0
ES-673947-01,2013,,,Spain,,Unemployed,,Male,3,2013,Yes,1953.0
ES-673947-01,2015,,,Spain,,Unemployed,,Male,3,2015,Yes,1953.0
ES-673947-01,2017,210.0,0.0,Spain,,Employed or self-employed (including working for family business),,Male,2,2017,Yes,1953.0
ES-677571-01,2004,400.0,300.0,Spain,10.0,Employed or self-employed (including working for family business),60.0,Male,3,2004,No,1953
ES-677571-01,2006,500.0,200.0,Spain,,Employed or self-employed (including working for family business),,Male,3,2007.0,No,1953.0
ES-677571-01,2011,,40.0,Spain,,Employed or self-employed (including working for family business),,Male,2,2011.0,No,1953.0
ES-677571-01,2013,400.0,100.0,Spain,,Employed or self-employed (including working for family business),,Male,1,2013,No,1953.0
ES-677571-01,2015,3600.0,1100.0,Spain,,Retired,,Male,1,2015,No,1953.0
ES-677571-01,2017,500.0,30.0,Spain,,Retired,,Male,1,2017,No,1953.0
ES-692665-01,2004,1200.0,500.0,Spain,6.0,Employed or self-employed (including working for family business),65.0,Male,3,2004,Yes,1946
ES-692665-01,2015,300.0,0.0,Spain,,Retired,,Male,2,2015,Yes,1946.0
ES-695808-01,2004,200.0,200.0,Spain,11.5,Employed or self-employed (including working for family business),65.0,Male,1,2004,No,1952
ES-700239-05,2004,150.0,50.0,Spain,6.0,Employed or self-employed (including working for family business),65.0,Male,2,2004,Yes,1945
ES-707306-02,2004,400.0,0.0,Spain,10.0,Employed or self-employed (including working for family business),65.0,Female,4,2004,Yes,1948
ES-707306-02,2006,,,Spain,,Employed or self-employed (including working for family business),,Female,4,2006.0,Yes,1948.0
ES-707306-02,2011,,,Spain,,Employed or self-employed (including working for family business),,Female,4,2011.0,Yes,1948.0
ES-707306-02,2013,350.0,0.0,Spain,,Employed or self-employed (including working for family business),,Female,4,2013,Yes,1948.0
ES-707306-02,2015,,,Spain,,Employed or self-employed (including working for family business),,Female,3,2015,Yes,1948.0
ES-707306-02,2017,300.0,0.0,Spain,,Employed or self-employed (including working for family business),,Female,3,2017,Yes,1948.0
ES-714365-02,2004,250.0,0.0,Spain,6.0,Employed or self-employed (including working for family business),65.0,Male,2,2004,Yes,1947
ES-714365-02,2006,300.0,0.0,Spain,,Employed or self-employed (including working for family business),,Male,2,2007.0,Yes,1947.0
ES-714365-02,2011,450.0,0.0,Spain,,Employed or self-employed (including working for family business),,Male,3,2011.0,Yes,1947.0
ES-714365-02,2013,,,Spain,,Retired,,Male,3,2013,Yes,1947.0
ES-714365-02,2015,,,Spain,,Retired,,Male,4,2015,Yes,1947.0
ES-714365-02,2017,,,Spain,,Employed or self-employed (including working for family business),,Male,4,2017,Yes,1947.0
ES-715392-01,2004,5000.0,60.0,Spain,10.0,Employed or self-employed (including working for family business),65.0,Male,2,2004,Yes,1950
ES-724339-01,2004,420.0,0.0,Spain,12.0,Employed or self-employed (including working for family business),65.0,Female,4,2004,Yes,1949
ES-724339-01,2006,900.0,300.0,Spain,,Employed or self-employed (including working for family business),,Female,4,2007.0,Yes,1949.0
ES-724339-01,2011,500.0,50.0,Spain,,Employed or self-employed (including working for family business),,Female,3,2011.0,Yes,1949.0
ES-724339-01,2013,600.0,20.0,Spain,,Employed or self-employed (including working for family business),,Female,2,2013,Yes,1949.0
ES-724339-01,2015,600.0,100.0,Spain,,Retired,,Female,2,2015,Yes,1949.0
ES-724339-01,2017,800.0,10.0,Spain,,Retired,,Female,2,2017,Yes,1949.0
ES-728566-01,2004,600.0,0.0,Spain,6.0,Employed or self-employed (including working for family business),58.0,Male,4,2004,Yes,1951
ES-728566-01,2006,500.0,100.0,Spain,,Employed or self-employed (including working for family business),,Male,4,2007.0,Yes,1951.0
ES-728566-01,2011,,,Spain,,Employed or self-employed (including working for family business),,Male,4,2011.0,Yes,1951.0
ES-728566-01,2013,,,Spain,,Employed or self-employed (including working for family business),,Male,4,2013,Yes,1951.0
ES-728566-01,2015,,,Spain,,Employed or self-employed (including working for family business),,Male,4,2015,Yes,1951.0
ES-728566-01,2017,,,Spain,,Retired,,Male,2,2017,Yes,1951.0
ES-730108-01,2004,500.0,0.0,Spain,None,Employed or self-employed (including working for family business),65.0,Male,4,2004,Yes,1944
ES-730108-01,2006,600.0,0.0,Spain,,Employed or self-employed (including working for family business),,Male,4,2006.0,Yes,1944.0
ES-730108-01,2011,,,Spain,,Retired,,Male,3,2011.0,Yes,1944.0
ES-730108-01,2013,,,Spain,,Retired,,Male,2,2013,Yes,1944.0
ES-730108-01,2015,250.0,0.0,Spain,,Retired,,Male,2,2015,Yes,1944.0
ES-730108-01,2017,,,Spain,,Retired,,Male,4,2017,Yes,1944.0
ES-731227-01,2004,300.0,100.0,Spain,Still in school,Employed or self-employed (including working for family business),65.0,Male,1,2004,No,1957
ES-731227-01,2011,1200.0,,Spain,,Permanently sick or disabled,,Male,2,2011.0,No,1957.0
ES-731227-01,2015,350.0,100.0,Spain,,Employed or self-employed (including working for family business),,Male,1,2015,No,1957.0
ES-752594-01,2004,800.0,100.0,Spain,13.5,Employed or self-employed (including working for family business),65.0,Male,3,2004,Yes,1947
ES-752594-01,2006,800.0,100.0,Spain,,Employed or self-employed (including working for family business),,Male,2,2007.0,Yes,1947.0
ES-752594-01,2011,500.0,200.0,Spain,,Employed or self-employed (including working for family business),,Male,2,2011.0,Yes,1947.0
ES-752594-01,2013,,200.0,Spain,,Retired,,Male,2,2013,Yes,1947.0
ES-752594-01,2015,,,Spain,,Retired,,Male,2,2015,Yes,1947.0
ES-752594-01,2017,800.0,400.0,Spain,,Retired,,Male,2,2017,Yes,1947.0
ES-762387-01,2004,500.0,70.0,Spain,10.0,Employed or self-employed (including working for family business),65.0,Female,3,2004,No,1951
ES-762387-01,2006,500.0,0.0,Spain,,Employed or self-employed (including working for family business),,Female,2,2007.0,No,1951.0
ES-762387-01,2011,300.0,100.0,Spain,,Employed or self-employed (including working for family business),,Female,2,2011.0,No,1951.0
ES-762387-01,2013,600.0,50.0,Spain,,Employed or self-employed (including working for family business),,Female,1,2013,No,1951.0
ES-762387-01,2015,500.0,0.0,Spain,,Employed or self-employed (including working for family business),,Female,2,2015,No,1951.0
ES-762387-01,2017,700.0,0.0,Spain,,Retired,,Female,1,2017,No,1951.0
ES-767606-01,2004,300.0,50.0,Spain,12.0,Employed or self-employed (including working for family business),65.0,Male,2,2004,Yes,1953
ES-767606-01,2006,400.0,180.0,Spain,,Employed or self-employed (including working for family business),,Male,2,2007.0,No,1953.0
ES-767606-01,2011,,,Spain,,Employed or self-employed (including working for family business),,Male,1,2011.0,No,1953.0
ES-767606-01,2013,200.0,0.0,Spain,,Unemployed,,Male,1,2013,No,1953.0
ES-767606-01,2015,100.0,0.0,Spain,,Unemployed,,Male,1,2015,No,1953.0
ES-767606-01,2017,350.0,100.0,Spain,,Unemployed,,Male,1,2017,No,1953.0
ES-771746-01,2004,800.0,300.0,Spain,13.5,Employed or self-employed (including working for family business),65.0,Male,2,2004,Yes,1940
ES-780609-01,2004,800.0,0.0,Spain,None,Employed or self-employed (including working for family business),60.0,Female,4,2004,Yes,1951
ES-780609-01,2006,900.0,0.0,Spain,,Employed or self-employed (including working for family business),,Female,4,2007.0,Yes,1951.0
ES-780609-01,2011,400.0,0.0,Spain,,Employed or self-employed (including working for family business),,Female,2,2011.0,Yes,1951.0
ES-780609-01,2013,600.0,600.0,Spain,,Unemployed,,Female,2,2013,Yes,1951.0
ES-780609-01,2015,600.0,0.0,Spain,,Permanently sick or disabled,,Female,2,2015,Yes,1951.0
ES-780609-01,2017,500.0,0.0,Spain,,Homemaker,,Female,2,2017,Yes,1951.0
ES-783142-01,2004,500.0,400.0,Spain,11.5,Employed or self-employed (including working for family business),60.0,Male,4,2004,Yes,1951
ES-783142-01,2006,800.0,200.0,Spain,,Employed or self-employed (including working for family business),,Male,3,2007.0,Yes,1951.0
